127.0.0.1 - - [19/Jan/2020:20:44:10 -0800] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:44:50 -0800] "GET /Ecommerce_Fd_ILT/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:44:50 -0800] "GET /Ecommerce_Fd_ILT/resources/css/loginpage.css HTTP/1.1" 200 647
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:44:51 -0800] "GET /Ecommerce_Fd_ILT/resources/images/loginlogo.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:05 -0800] "POST /Ecommerce_Fd_ILT/j_spring_security_check HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:06 -0800] "GET /Ecommerce_Fd_ILT/ HTTP/1.1" 200 6775
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:06 -0800] "GET /Ecommerce_Fd_ILT/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:06 -0800] "GET /Ecommerce_Fd_ILT/resources/css/ss.css HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:06 -0800] "GET /Ecommerce_Fd_ILT/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 82070
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:06 -0800] "GET /Ecommerce_Fd_ILT/resources/css/datatables.css HTTP/1.1" 200 16663
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:06 -0800] "GET /Ecommerce_Fd_ILT/resources/css/datatables.min.css HTTP/1.1" 200 14318
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:06 -0800] "GET /Ecommerce_Fd_ILT/resources/images/img1.jpg HTTP/1.1" 200 171228
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:06 -0800] "GET /Ecommerce_Fd_ILT/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:06 -0800] "GET /Ecommerce_Fd_ILT/resources/images/img3.jpg HTTP/1.1" 200 159102
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:06 -0800] "GET /Ecommerce_Fd_ILT/resources/images/img2.jpg HTTP/1.1" 200 82987
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:12 -0800] "GET /Ecommerce_Fd_ILT/admin/add HTTP/1.1" 200 8788
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:12 -0800] "GET /Ecommerce_Fd_ILT/admin/resources/css/ss.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:12 -0800] "GET /Ecommerce_Fd_ILT/admin/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:12 -0800] "GET /Ecommerce_Fd_ILT/admin/resources/css/datatables.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:12 -0800] "GET /Ecommerce_Fd_ILT/admin/resources/css/datatables.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:12 -0800] "GET /Ecommerce_Fd_ILT/admin/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:12 -0800] "GET /Ecommerce_Fd_ILT/admin/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:24 -0800] "GET /Ecommerce_Fd_ILT/admin/categorylist HTTP/1.1" 200 11942
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:25 -0800] "GET /Ecommerce_Fd_ILT/admin/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:25 -0800] "GET /Ecommerce_Fd_ILT/admin/resources/css/ss.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:25 -0800] "GET /Ecommerce_Fd_ILT/admin/resources/css/datatables.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:25 -0800] "GET /Ecommerce_Fd_ILT/admin/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:25 -0800] "GET /Ecommerce_Fd_ILT/admin/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:25 -0800] "GET /Ecommerce_Fd_ILT/admin/resources/css/datatables.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:25 -0800] "GET /Ecommerce_Fd_ILT/resources/css/searching.css HTTP/1.1" 200 598
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:25 -0800] "GET /css/searchicon.png HTTP/1.1" 404 1030
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:29 -0800] "GET /Ecommerce_Fd_ILT/admin/add HTTP/1.1" 200 8788
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:37 -0800] "GET /Ecommerce_Fd_ILT/admin/productlistview HTTP/1.1" 200 5080
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:38 -0800] "GET /Ecommerce_Fd_ILT/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:38 -0800] "GET /Ecommerce_Fd_ILT/resources/css/datatables.min.css HTTP/1.1" 200 14318
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:38 -0800] "GET /Ecommerce_Fd_ILT/admin/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:38 -0800] "GET /Ecommerce_Fd_ILT/admin/resources/css/ss.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:38 -0800] "GET /Ecommerce_Fd_ILT/admin/resources/css/datatables.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:38 -0800] "GET /Ecommerce_Fd_ILT/admin/resources/css/datatables.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:38 -0800] "GET /Ecommerce_Fd_ILT/admin/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:38 -0800] "GET /Ecommerce_Fd_ILT/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:38 -0800] "GET /Ecommerce_Fd_ILT/admin/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:38 -0800] "GET /Ecommerce_Fd_ILT/resources/images/img1.jpg HTTP/1.1" 200 171228
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:38 -0800] "GET /Ecommerce_Fd_ILT/resources/images/mob.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:38 -0800] "GET /Ecommerce_Fd_ILT/resources/css/datatables.css HTTP/1.1" 200 16663
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:38 -0800] "GET /Ecommerce_Fd_ILT/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 82070
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:38 -0800] "GET /Ecommerce_Fd_ILT/resources/images/mob.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:38 -0800] "GET /Ecommerce_Fd_ILT/resources/css/DataTables-1.10.16/images/sort_both.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:38 -0800] "GET /Ecommerce_Fd_ILT/resources/css/DataTables-1.10.16/images/sort_asc.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:42 -0800] "GET /Ecommerce_Fd_ILT/admin/add HTTP/1.1" 200 8788
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:45 -0800] "GET /Ecommerce_Fd_ILT/admin/add1 HTTP/1.1" 200 5179
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:45 -0800] "GET /Ecommerce_Fd_ILT/admin/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:45 -0800] "GET /Ecommerce_Fd_ILT/admin/resources/css/ss.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:45 -0800] "GET /Ecommerce_Fd_ILT/admin/resources/css/datatables.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:45 -0800] "GET /Ecommerce_Fd_ILT/admin/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:45 -0800] "GET /Ecommerce_Fd_ILT/admin/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:45 -0800] "GET /Ecommerce_Fd_ILT/admin/resources/css/datatables.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [19/Jan/2020:20:45:51 -0800] "GET /Ecommerce_Fd_ILT/admin/add HTTP/1.1" 200 8788
